GSR Conductance CAL (u Siemens)_001,GSR Conductance CAL (u Siemens)_002,GSR Conductance CAL (u Siemens)_003,GSR Conductance CAL (u Siemens)_004,GSR Conductance CAL (u Siemens)_005,GSR Conductance CAL (u Siemens)_006,GSR Conductance CAL (u Siemens)_007,GSR Conductance CAL (u Siemens)_008
,0.23067495999294932,-2.496586648135608,-1.3695514084681237,0.1465206687711654,,-1.098608195013496,0.5430948619438244
-0.2777038153894743,0.22250557752406802,-2.492801771401787,-1.3734867427673403,0.1465206687711654,,-1.098608195013496,0.5430948619438244
,0.23067495999294932,-2.492801771401787,-1.3695514084681237,0.1465206687711654,,-1.098608195013496,0.5430948619438244
-0.27850338699745375,0.23067495999294932,-2.492801771401787,-1.3656154337564919,0.1361026868577197,,-1.098608195013496,0.5430948619438244
,0.22250557752406802,-2.496586648135608,-1.3656154337564919,0.1465206687711654,,-1.098608195013496,0.5430948619438244
-0.27850338699745375,0.22250557752406802,-2.496586648135608,-1.3656154337564919,0.1361026868577197,,-1.109878751025591,0.544262143394178
,0.22250557752406802,-2.496586648135608,-1.3656154337564919,0.1361026868577197,,-1.1042439315077062,0.5430948619438244
-0.27850338699745375,0.22250557752406802,-2.492801771401787,-1.3616800994572742,0.1465206687711654,,-1.1042439315077062,0.5430948619438244
,0.22250557752406802,-2.496586648135608,-1.3616800994572742,0.1361026868577197,,-1.1042439315077062,0.5430948619438244
-0.27850338699745375,0.22250557752406802,-2.496586648135608,-1.3616800994572742,0.1465206687711654,,-1.109878751025591,0.544262143394178
,0.22250557752406802,-2.496586648135608,-1.357744124745641,0.1465206687711654,,-1.1042439315077062,0.5419275804934708
-0.279303173313169,0.22250557752406802,-2.5003715248694283,-1.357744124745641,0.1361026868577197,,-1.1042439315077062,0.5430948619438244
,0.22250557752406802,-2.496586648135608,-1.357744124745641,0.1465206687711654,,-1.109878751025591,0.5430948619438244
-0.27850338699745375,0.22250557752406802,-2.5003715248694283,-1.357744124745641,0.1361026868577197,,-1.109878751025591,0.5430948619438244
,0.22250557752406802,-2.496586648135608,-1.357744124745641,0.1361026868577197,,-1.109878751025591,0.5419275804934708
-0.27850338699745375,0.22250557752406802,-2.5003715248694283,-1.3538087904464244,0.1361026868577197,,-1.109878751025591,0.5430948619438244
,0.2143361950551867,-2.5003715248694283,-1.3538087904464244,0.1465206687711654,-2.763599882008694,-1.109878751025591,0.5430948619438244
-0.27850338699745375,0.22250557752406802,-2.5003715248694283,-1.3538087904464244,0.1465206687711654,,-1.109878751025591,0.5430948619438244
,0.22250557752406802,-2.5003715248694283,-1.3538087904464244,0.1465206687711654,-2.779720816064406,-1.109878751025591,0.5430948619438244
-0.2801029596288846,0.22250557752406802,-2.5003715248694283,-1.3538087904464244,0.1361026868577197,,-1.109878751025591,0.5419275804934708
,0.2143361950551867,-2.496586648135608,-1.3538087904464244,0.1361026868577197,,-1.115514487519801,0.5430948619438244
-0.2801029596288846,0.22250557752406802,-2.5003715248694283,-1.3498728157347928,0.1361026868577197,,-1.109878751025591,0.5419275804934708
,0.22250557752406802,-2.496586648135608,-1.3498728157347928,0.1361026868577197,,-1.121149307037686,0.5430948619438244
-0.28090253123686365,0.2143361950551867,-2.5003715248694283,-1.3538087904464244,0.1361026868577197,,-1.115514487519801,0.5419275804934708
,0.2143361950551867,-2.5003715248694283,-1.3498728157347928,0.1361026868577197,,-1.121149307037686,0.5430948619438244
-0.28090253123686365,0.2143361950551867,-2.5003715248694283,-1.3498728157347928,0.1361026868577197,,-1.115514487519801,0.5419275804934708
,0.2143361950551867,-2.5041564016032485,-1.345937481435575,0.12568300958513431,,-1.115514487519801,0.5430948619438244
-0.28090253123686365,0.2143361950551867,-2.5003715248694283,-1.345937481435575,0.1361026868577197,,-1.115514487519801,0.5419275804934708
-0.28090253123686365,0.2143361950551867,-2.5041564016032485,-1.3538087904464244,0.1361026868577197,,-1.115514487519801,0.5419275804934708
,0.2143361950551867,-2.5003715248694283,-1.3498728157347928,0.12568300958513431,,-1.121149307037686,0.5430948619438244
,0.2143361950551867,-2.5041564016032485,-1.3498728157347928,0.12568300958513431,,-1.121149307037686,0.5419275804934708
-0.2817023175525789,0.2143361950551867,-2.5003715248694283,-1.345937481435575,0.1361026868577197,,-1.121149307037686,0.5419275804934708
,0.20616604952050407,-2.507941278337069,-1.345937481435575,0.12568300958513431,,-1.121149307037686,0.5419275804934708
-0.2817023175525789,0.20616604952050407,-2.5003715248694283,-1.3498728157347928,0.1361026868577197,,-1.121149307037686,0.5430948619438244
,0.2143361950551867,-2.5041564016032485,-1.342001506723942,0.1361026868577197,,-1.121149307037686,0.5419275804934708
-0.28250188916055835,0.20616604952050407,-2.5003715248694283,-1.345937481435575,0.1361026868577197,,-1.126785043531896,0.5419275804934708
,0.20616604952050407,-2.507941278337069,-1.345937481435575,0.1361026868577197,-2.763599882008694,-1.121149307037686,0.5419275804934708
-0.28250188916055835,0.20616604952050407,-2.5003715248694283,-1.345937481435575,0.12568300958513431,,-1.126785043531896,0.5419275804934708
,0.2143361950551867,-2.5041564016032485,-1.345937481435575,0.12568300958513431,,-1.121149307037686,0.5407602990431172
-0.28250188916055835,0.20616604952050407,-2.5003715248694283,-1.342001506723942,0.1361026868577197,,-1.1324198630497808,0.5430948619438244
-0.28250188916055835,0.20616604952050407,-2.5041564016032485,-1.345937481435575,0.12568300958513431,,-1.126785043531896,0.5407602990431172
,0.20616604952050407,-2.5041564016032485,-1.345937481435575,0.1361026868577197,,-1.1324198630497808,
-0.28250188916055835,0.20616604952050407,-2.5041564016032485,-1.342001506723942,0.12568300958513431,,-1.121149307037686,0.5407602990431172
,0.20616604952050407,-2.5041564016032485,-1.345937481435575,0.1361026868577197,,-1.1324198630497808,0.5419275804934708
-0.2833016754762736,0.20616604952050407,-2.5041564016032485,-1.345937481435575,0.1361026868577197,,-1.126785043531896,0.5419275804934708
,0.20616604952050407,-2.507941278337069,-1.3498728157347928,0.12568300958513431,,-1.1324198630497808,0.5407602990431172
-0.2833016754762736,0.20616604952050407,-2.5041564016032485,-1.345937481435575,0.12568300958513431,,-1.1324198630497808,0.5419275804934708
,0.20616604952050407,-2.507941278337069,-1.3538087904464244,0.12568300958513431,,-1.1324198630497808,0.5419275804934708
-0.2833016754762736,0.19799666705162278,-2.5041564016032485,-1.345937481435575,0.1361026868577197,,-1.1324198630497808,0.5419275804934708
,0.19799666705162278,-2.507941278337069,-1.3498728157347928,0.12568300958513431,,-1.1324198630497808,0.5407602990431172
-0.2833016754762736,0.20616604952050407,-2.5041564016032485,-1.3538087904464244,0.12568300958513431,,-1.1324198630497808,0.5419275804934708
,0.19799666705162278,-2.507941278337069,-1.3498728157347928,0.11526502767168863,,-1.1324198630497808,0.5407602990431172
-0.28410124708425266,0.19799666705162278,-2.507941278337069,-1.3538087904464244,0.12568300958513431,,-1.1324198630497808,0.5419275804934708
,0.19799666705162278,-2.507941278337069,-1.3498728157347928,0.12568300958513431,,-1.1324198630497808,0.5407602990431172
-0.2833016754762736,0.19799666705162278,-2.5041564016032485,-1.3538087904464244,0.12568300958513431,,-1.138055599543991,0.5419275804934708
,0.20616604952050407,-2.507941278337069,-1.3538087904464244,0.1361026868577197,,-1.138055599543991,0.5395930175927636
-0.28410124708425266,0.19799666705162278,-2.507941278337069,-1.3498728157347928,0.11526502767168863,,-1.138055599543991,0.5419275804934708
,0.19799666705162278,-2.507941278337069,-1.3538087904464244,0.12568300958513431,,-1.138055599543991,0.5407602990431172
-0.28490103339996825,0.20616604952050407,-2.507941278337069,-1.3498728157347928,0.1361026868577197,,-1.138055599543991,0.5419275804934708
,0.19799666705162278,-2.507941278337069,-1.3538087904464244,0.12568300958513431,,-1.138055599543991,0.5407602990431172
,0.19799666705162278,-2.5117261550708894,-1.357744124745641,0.12568300958513431,,-1.1436904190618757,0.5419275804934708
-0.28410124708425266,0.19799666705162278,-2.507941278337069,-1.357744124745641,0.11526502767168863,,-1.138055599543991,0.5407602990431172
,0.19799666705162278,-2.5117261550708894,-1.357744124745641,0.12568300958513431,,-1.138055599543991,0.5407602990431172
-0.28410124708425266,0.19799666705162278,-2.5041564016032485,-1.3538087904464244,0.12568300958513431,,-1.138055599543991,0.5407602990431172
,0.19799666705162278,-2.5117261550708894,-1.357744124745641,0.12568300958513431,,-1.1436904190618757,0.5407602990431172
-0.28490103339996825,0.18982652151694016,-2.507941278337069,-1.357744124745641,0.12568300958513431,,-1.138055599543991,0.5419275804934708
,0.19799666705162278,-2.5117261550708894,-1.357744124745641,0.12568300958513431,,-1.1436904190618757,0.5407602990431172
-0.28490103339996825,0.19799666705162278,-2.507941278337069,-1.357744124745641,0.11526502767168863,,-1.1436904190618757,0.5419275804934708
,0.19799666705162278,-2.5117261550708894,-1.357744124745641,0.11526502767168863,,-1.138055599543991,0.5407602990431172
-0.28650039132366295,0.19799666705162278,-2.507941278337069,-1.3616800994572742,0.11526502767168863,,-1.1493261555560859,0.5419275804934708
,0.19799666705162278,-2.5117261550708894,-1.3616800994572742,0.11526502767168863,,-1.138055599543991,0.5407602990431172
-0.28570060500794775,0.19799666705162278,-2.507941278337069,-1.3616800994572742,0.12568300958513431,,-1.1493261555560859,0.5419275804934708
,0.18982652151694016,-2.5117261550708894,-1.3616800994572742,0.11526502767168863,,-1.1436904190618757,0.5407602990431172
-0.28570060500794775,0.19799666705162278,-2.5117261550708894,-1.3616800994572742,0.11526502767168863,,-1.1493261555560859,0.5407602990431172
,0.18982652151694016,-2.5117261550708894,-1.3616800994572742,0.11526502767168863,,-1.1436904190618757,0.5419275804934708
-0.28650039132366295,0.18982652151694016,-2.5117261550708894,-1.3616800994572742,0.12568300958513431,,-1.1493261555560859,0.5407602990431172
-0.28650039132366295,0.18982652151694016,-2.507941278337069,-1.3656154337564919,0.12568300958513431,,-1.1436904190618757,0.5407602990431172
-0.28650039132366295,0.18982652151694016,-2.5155110318047096,-1.3656154337564919,0.11526502767168863,,-1.1493261555560859,0.5407602990431172
,0.18982652151694016,-2.5117261550708894,-1.3656154337564919,0.11526502767168863,,-1.1493261555560859,0.5407602990431172
,0.18982652151694016,-2.5117261550708894,-1.3656154337564919,0.12568300958513431,-2.715245735376598,-1.1493261555560859,0.5407602990431172
,0.19799666705162278,-2.507941278337069,-1.3656154337564919,0.11526502767168863,,-1.1493261555560859,0.5407602990431172
,0.18982652151694016,-2.5155110318047096,-1.3695514084681237,0.12568300958513431,,-1.1493261555560859,0.5395930175927636
,0.18982652151694016,-2.5117261550708894,-1.3695514084681237,0.11526502767168863,,-1.1493261555560859,0.5407602990431172
,0.18982652151694016,-2.5155110318047096,-1.3656154337564919,0.10484535039910324,,-1.1493261555560859,0.5407602990431172
,0.18982652151694016,-2.5117261550708894,-1.3695514084681237,0.11526502767168863,,-1.1493261555560859,0.5419275804934708
,0.18982652151694016,-2.5155110318047096,-1.3656154337564919,0.10484535039910324,,-1.1493261555560859,0.5395930175927636
,0.18982652151694016,-2.5117261550708894,-1.3695514084681237,0.11526502767168863,,-1.1549609750739724,0.5419275804934708
,0.18982652151694016,-2.5155110318047096,-1.3656154337564919,0.11526502767168863,,-1.1549609750739724,0.5395930175927636
-0.28729996293164245,0.19799666705162278,-2.5117261550708894,-1.3734867427673403,0.10484535039910324,,-1.1549609750739724,0.5407602990431172
,0.18982652151694016,-2.5155110318047096,-1.3734867427673403,0.11526502767168863,,-1.1493261555560859,0.5395930175927636
,0.19799666705162278,-2.5155110318047096,-1.3734867427673403,0.11526502767168863,,-1.1605967115681808,0.5407602990431172
-0.28809974924735765,0.18982652151694016,-2.5117261550708894,-1.3774227174789733,0.10484535039910324,,-1.1549609750739724,0.5407602990431172
,0.18982652151694016,-2.5155110318047096,-1.3734867427673403,0.11526502767168863,,-1.1493261555560859,0.5407602990431172
-0.28809974924735765,0.18982652151694016,-2.5155110318047096,-1.3774227174789733,0.10484535039910324,,-1.1605967115681808,0.5407602990431172
-0.28809974924735765,0.18982652151694016,-2.5155110318047096,-1.3734867427673403,0.11526502767168863,-2.6991248013208784,-1.1549609750739724,0.5407602990431172
-0.28729996293164245,0.18982652151694016,-2.5117261550708894,-1.3774227174789733,0.10484535039910324,,-1.1605967115681808,0.5407602990431172
-0.28889953556307285,0.18165713904805886,-2.51929590853853,-1.3774227174789733,0.11526502767168863,,-1.1549609750739724,0.5407602990431172
-0.28809974924735765,0.18165713904805886,-2.5117261550708894,-1.3774227174789733,0.11526502767168863,,-1.1605967115681808,0.5407602990431172
-0.28809974924735765,0.18982652151694016,-2.51929590853853,-1.3813580517781898,0.10484535039910324,,-1.1549609750739724,0.5407602990431172
-0.28889953556307285,0.18165713904805886,-2.5117261550708894,-1.3813580517781898,0.10484535039910324,,-1.1605967115681808,0.5407602990431172
-0.28889953556307285,0.18982652151694016,-2.51929590853853,-1.3813580517781898,0.10484535039910324,,-1.1549609750739724,0.5407602990431172
-0.28809974924735765,0.18982652151694016,-2.5155110318047096,-1.3813580517781898,0.10484535039910324,,-1.1549609750739724,0.5419275804934708
-0.28889953556307285,0.18982652151694016,-2.5230807852723496,-1.3813580517781898,0.10484535039910324,,-1.1605967115681808,0.5395930175927636
-0.28889953556307285,0.18982652151694016,-2.5155110318047096,-1.3852940264898228,0.11526502767168863,,-1.1662315310860656,0.5407602990431172
-0.28889953556307285,0.18982652151694016,-2.51929590853853,-1.3852940264898228,0.10484535039910324,-2.6830081950326905,-1.1605967115681808,0.5407602990431172
-0.28809974924735765,0.18165713904805886,-2.51929590853853,-1.3892293607890394,0.10484535039910324,,-1.1662315310860656,0.5407602990431172
-0.28969910717105235,0.18982652151694016,-2.51929590853853,-1.3852940264898228,0.10484535039910324,-2.6668872609769707,-1.1605967115681808,0.5407602990431172
-0.28969910717105235,0.18165713904805886,-2.51929590853853,-1.3892293607890394,0.10484535039910324,,-1.1662315310860656,0.5395930175927636
-0.28969910717105235,0.18165713904805886,-2.5155110318047096,-1.3892293607890394,0.11526502767168863,,-1.1662315310860656,0.5395930175927636
-0.28889953556307285,0.18165713904805886,-2.51929590853853,-1.3892293607890394,0.10484535039910324,,-1.1662315310860656,0.5395930175927636
-0.28969910717105235,0.18982652151694016,-2.51929590853853,-1.3931653355006723,0.10484535039910324,,-1.1662315310860656,0.5407602990431172
-0.28969910717105235,0.18982652151694016,-2.51929590853853,-1.3892293607890394,0.10484535039910324,,-1.1662315310860656,0.5395930175927636
-0.28969910717105235,0.18982652151694016,-2.5155110318047096,-1.3931653355006723,0.10484535039910324,,-1.1662315310860656,0.5407602990431172
-0.28889953556307285,0.18165713904805886,-2.5230807852723496,-1.397100669799889,0.11526502767168863,,-1.1605967115681808,0.5395930175927636
-0.28969910717105235,0.18982652151694016,-2.51929590853853,-1.3931653355006723,0.10484535039910324,,-1.1662315310860656,0.5407602990431172
-0.29049889348676755,0.18982652151694016,-2.5230807852723496,-1.397100669799889,0.10484535039910324,,-1.1662315310860656,0.53842573614241
-0.29049889348676755,0.18165713904805886,-2.51929590853853,-1.397100669799889,0.10484535039910324,,-1.1662315310860656,0.5407602990431172
-0.28969910717105235,0.18165713904805886,-2.5230807852723496,-1.397100669799889,0.09442736848565755,,-1.1662315310860656,0.5395930175927636
-0.29049889348676755,0.18982652151694016,-2.51929590853853,-1.397100669799889,0.10484535039910324,,-1.1718672675802757,0.5407602990431172
-0.29049889348676755,0.18165713904805886,-2.5230807852723496,-1.4010366445115219,0.10484535039910324,,-1.1662315310860656,0.5395930175927636
-0.29049889348676755,0.18982652151694016,-2.51929590853853,-1.4010366445115219,0.10484535039910324,,-1.1718672675802757,0.5395930175927636
-0.29049889348676755,0.18165713904805886,-2.5230807852723496,-1.4010366445115219,0.09442736848565755,,-1.1718672675802757,0.53842573614241
-0.29049889348676755,0.18982652151694016,-2.5230807852723496,-1.4010366445115219,0.09442736848565755,,-1.1718672675802757,0.5395930175927636
-0.29049889348676755,0.18165713904805886,-2.51929590853853,-1.4010366445115219,0.10484535039910324,,-1.1662315310860656,0.53842573614241
-0.29129846509474744,0.18165713904805886,-2.5230807852723496,-1.4049719788107384,0.10484535039910324,,-1.1775020870981605,0.5395930175927636
-0.29049889348676755,0.18165713904805886,-2.5230807852723496,-1.4049719788107384,0.09442736848565755,,-1.1718672675802757,0.53842573614241
-0.29049889348676755,0.18982652151694016,-2.5268656620061707,-1.4049719788107384,0.08400769121307217,,-1.1718672675802757,0.53842573614241
-0.29129846509474744,0.18165713904805886,-2.51929590853853,-1.4049719788107384,0.09442736848565755,,-1.1775020870981605,0.53842573614241
-0.29129846509474744,0.18165713904805886,-2.5230807852723496,-1.4049719788107384,0.10484535039910324,,-1.1718672675802757,0.5395930175927636
-0.29049889348676755,0.18165713904805886,-2.5230807852723496,-1.4089079535223716,0.09442736848565755,,-1.1775020870981605,0.5395930175927636
-0.29129846509474744,0.18982652151694016,-2.5268656620061707,-1.4089079535223716,0.10484535039910324,,-1.1718672675802757,0.5395930175927636
-0.29129846509474744,0.18165713904805886,-2.51929590853853,-1.4128432878215882,0.10484535039910324,,-1.1775020870981605,0.5395930175927636
-0.29209825141046225,0.18165713904805886,-2.5268656620061707,-1.4128432878215882,0.09442736848565755,,-1.1775020870981605,0.53842573614241
-0.29129846509474744,0.18165713904805886,-2.5230807852723496,-1.4089079535223716,0.08400769121307217,,-1.1775020870981605,0.53842573614241
-0.29209825141046225,0.18982652151694016,-2.5268656620061707,-1.4167792625332212,0.08400769121307217,,-1.1718672675802757,0.5395930175927636
-0.29209825141046225,0.18982652151694016,-2.5230807852723496,-1.4128432878215882,0.09442736848565755,,-1.1831378235923689,0.53842573614241
-0.29209825141046225,0.18165713904805886,-2.5268656620061707,-1.4167792625332212,0.08400769121307217,,-1.1775020870981605,0.53842573614241
-0.29209825141046225,0.18982652151694016,-2.5230807852723496,-1.4167792625332212,0.09442736848565755,,-1.1831378235923689,0.5395930175927636
-0.2928978230184417,0.18982652151694016,-2.5268656620061707,-1.4167792625332212,0.08400769121307217,,-1.1775020870981605,0.5395930175927636
-0.2928978230184417,0.18982652151694016,-2.5268656620061707,-1.4207145968324388,0.09442736848565755,,-1.1775020870981605,0.53842573614241
-0.29209825141046225,0.18165713904805886,-2.5230807852723496,-1.4207145968324388,0.09442736848565755,,-1.1775020870981605,0.53842573614241
-0.2928978230184417,0.18982652151694016,-2.5306505387399914,-1.4207145968324388,0.08400769121307217,,-1.1831378235923689,0.53842573614241
-0.2928978230184417,0.18982652151694016,-2.5268656620061707,-1.4207145968324388,0.08400769121307217,,-1.1775020870981605,
-0.29369760933415695,0.18982652151694016,-2.5306505387399914,-1.4207145968324388,0.08400769121307217,,-1.1831378235923689,0.5372584546920564
-0.2928978230184417,0.18165713904805886,-2.5230807852723496,-1.4246505715440694,0.09442736848565755,,-1.1831378235923689,0.5395930175927636
-0.2928978230184417,0.18165713904805886,-2.5268656620061707,-1.4246505715440694,0.09442736848565755,,-1.1831378235923689,0.53842573614241
-0.29369760933415695,0.18982652151694016,-2.5268656620061707,-1.4246505715440694,0.08400769121307217,,-1.1831378235923689,0.53842573614241
-0.29369760933415695,0.18165713904805886,-2.5306505387399914,-1.4246505715440694,0.08400769121307217,,-1.1831378235923689,0.5395930175927636
-0.29369760933415695,0.18165713904805886,-2.5268656620061707,-1.4246505715440694,0.07358970929962648,,-1.1887726431102537,0.5395930175927636
-0.29369760933415695,0.18982652151694016,-2.5306505387399914,-1.4285859058432873,0.08400769121307217,,-1.1775020870981605,0.53842573614241
-0.2928978230184417,0.18982652151694016,-2.5268656620061707,-1.4285859058432873,0.08400769121307217,,-1.1831378235923689,0.5395930175927636
-0.29369760933415695,0.18982652151694016,-2.5306505387399914,-1.4325218805549202,0.08400769121307217,,-1.1831378235923689,0.5372584546920564
-0.29369760933415695,0.18982652151694016,-2.5268656620061707,-1.4285859058432873,0.08400769121307217,,-1.1887726431102537,0.5395930175927636
-0.2928978230184417,0.18982652151694016,-2.5306505387399914,-1.4325218805549202,0.07358970929962648,,-1.1887726431102537,0.53842573614241
-0.29369760933415695,0.18982652151694016,-2.5306505387399914,-1.4285859058432873,0.08400769121307217,,-1.1887726431102537,0.53842573614241
-0.29369760933415695,0.18165713904805886,-2.5268656620061707,-1.4285859058432873,0.07358970929962648,,-1.1887726431102537,0.53842573614241
-0.29369760933415695,0.18982652151694016,-2.5306505387399914,-1.4364572148541368,0.08400769121307217,,-1.1887726431102537,
-0.29369760933415695,0.18165713904805886,-2.5306505387399914,-1.4325218805549202,0.07358970929962648,,-1.1887726431102537,0.5372584546920564
-0.2944971809421364,0.18982652151694016,-2.5306505387399914,-1.4364572148541368,0.07358970929962648,,-1.1887726431102537,0.5372584546920564
-0.29369760933415695,0.18982652151694016,-2.5268656620061707,-1.4364572148541368,0.08400769121307217,,-1.1887726431102537,0.5372584546920564
-0.2944971809421364,0.18982652151694016,-2.5306505387399914,-1.4364572148541368,0.07358970929962648,,-1.1887726431102537,0.5372584546920564
-0.29369760933415695,0.18982652151694016,-2.5268656620061707,-1.4403931895657698,0.08400769121307217,,-1.1887726431102537,0.5372584546920564
-0.29369760933415695,0.18982652151694016,-2.534435415473811,-1.4364572148541368,0.07358970929962648,-2.618528786577335,-1.1887726431102537,0.5372584546920564
-0.29369760933415695,0.18165713904805886,-2.5230807852723496,-1.4403931895657698,0.06317003202704109,,-1.1887726431102537,0.53842573614241
-0.2944971809421364,0.18165713904805886,-2.534435415473811,-1.4403931895657698,0.07358970929962648,,-1.1944083796044656,0.5372584546920564
-0.29369760933415695,0.18982652151694016,-2.5306505387399914,-1.4403931895657698,0.07358970929962648,,-1.1887726431102537,0.5372584546920564
